id,person_id,cohort_id,role,enrolled_date,completion_status,grade,notes,created_at
425,1365,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
426,1366,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
427,1367,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
428,1368,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
429,1369,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
430,1370,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
431,1371,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
432,1372,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
433,1373,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
434,1374,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
435,1375,18,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
436,1376,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
437,1377,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
438,1378,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
439,1379,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
440,896,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
441,1380,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
442,1381,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
443,1382,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
444,1383,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
445,1384,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
446,1385,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
447,1386,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
448,1387,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
449,920,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
450,1388,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
451,1389,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
452,1145,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
453,1390,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
454,1391,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
455,1392,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
456,1393,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
457,1394,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
458,936,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
459,1395,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
460,1396,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
461,1028,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
462,1397,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
463,1398,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
464,1399,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
465,1400,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
466,1401,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
467,992,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
468,1402,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
469,1403,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
470,1404,17,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
471,1405,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
472,1406,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
473,1407,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
474,1408,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
475,1409,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
476,1410,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
477,1411,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
478,1412,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
479,946,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
480,1413,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
481,1414,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
482,1415,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
483,1416,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
484,1417,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
485,1418,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
486,1419,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
487,1420,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
488,1421,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
489,1422,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
490,1423,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
491,1424,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
492,1425,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
493,1426,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
494,1427,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
495,1428,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
496,1429,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
497,1430,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
498,1431,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
499,1432,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
500,1433,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
501,1434,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
502,1435,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
503,1436,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
504,1437,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
505,1438,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
506,1439,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
507,1440,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
508,1441,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
509,1442,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
510,1443,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
511,1444,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
512,1445,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
513,1446,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
514,1447,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
515,1448,16,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
516,1449,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
517,1450,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
518,1451,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
519,1452,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
520,1453,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
521,1454,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
522,1455,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
523,1456,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
524,1457,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
525,1458,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
526,1459,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
527,1460,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
528,1461,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
529,1462,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
530,1463,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
531,1464,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
532,1465,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
533,1466,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
534,1467,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
535,1468,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
536,1469,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
537,1470,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
538,1471,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
539,1472,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
540,1473,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
541,1474,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
542,1475,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
543,1476,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
544,1477,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
545,1478,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
546,1479,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
547,1480,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
548,1481,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
549,1482,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
550,1483,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
551,1484,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
552,1485,15,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
553,1486,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
554,1487,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
555,1488,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
556,1489,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
557,1490,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
558,1491,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
559,1492,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
560,1493,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
561,1494,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
562,1495,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
563,1496,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
564,1497,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
565,1498,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
566,1499,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
567,923,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
568,1500,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
569,1501,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
570,1502,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
571,1503,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
572,1504,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
573,1505,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
574,1506,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
575,1507,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
576,1508,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
577,1509,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
578,1510,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
579,1511,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
580,1512,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
581,1513,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
582,1514,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
583,1515,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
584,1516,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
585,1517,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
586,1518,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
587,926,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
588,1519,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
589,1520,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
590,1521,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
591,1522,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
592,1523,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
593,1524,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
594,1525,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
595,1526,14,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
596,1527,13,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
597,1528,13,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
598,1529,13,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
599,1530,13,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
600,1531,13,수강생,,수료,,,2026-08-08 01:54:21.424080+00:00
601,1137,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
602,1532,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
603,1533,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
604,1534,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
605,1535,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
606,1536,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
607,1537,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
608,1538,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
609,1539,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
610,1540,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
611,1541,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
612,1542,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
613,1543,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
614,1544,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
615,1545,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
616,1546,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
617,1547,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
618,1548,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
619,1549,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
620,945,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
621,1144,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
622,1550,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
623,1551,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
624,1552,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
625,1553,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
626,1554,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
627,1555,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
628,1556,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
629,1557,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
630,1558,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
631,1559,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
632,1560,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
633,1561,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
634,1562,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
635,1563,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
636,1564,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
637,917,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
638,1565,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
639,1566,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
640,1567,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
641,1568,13,수강생,,수료,,,2026-08-08 01:54:22.808457+00:00
642,1252,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
643,1230,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
644,1621,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
645,1193,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
646,1622,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
647,1623,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
648,1624,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
649,1625,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
650,1398,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
651,1626,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
652,1627,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
653,1628,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
654,1629,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
655,1630,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
656,1631,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
657,1632,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
658,1633,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
659,1634,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
660,1635,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
661,1340,3,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
662,1636,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
663,1637,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
664,1638,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
665,1639,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
666,1640,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
667,1493,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
668,1641,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
669,1161,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
670,1642,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
671,1643,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
672,1644,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
673,1645,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
674,1325,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
675,1342,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
676,1266,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
677,1646,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
678,1234,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
679,1390,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
680,938,2,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
681,1647,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
682,1648,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
683,1649,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
684,1650,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
685,1151,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
686,1139,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
687,946,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
688,1651,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
689,1652,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
690,1653,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
691,1654,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
692,1655,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
693,1557,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
694,1656,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
695,1657,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
696,1658,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
697,1659,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
698,1660,1,수강생,,수강중,,,2026-08-08 01:54:22.808457+00:00
699,951,23,강사,,N/A,,연도: 2021.0 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
700,1136,23,강사,,N/A,,연도: 2023-2026 / 주제: 푸드테크 정책,2026-08-08 01:54:27.651385+00:00
701,1137,23,강사,,N/A,,연도: 2020-2023 / 주제: 스타트업 개론·준비,2026-08-08 01:54:27.651385+00:00
702,946,23,강사,,N/A,,연도: 2019-2026 / 주제: 스타트업 창업사례(학부생),2026-08-08 01:54:27.651385+00:00
703,1138,23,강사,,N/A,,연도: 2019-2020 / 주제: 푸드테크 산업,2026-08-08 01:54:27.651385+00:00
704,1139,23,강사,,N/A,,연도: 2021.0 / 주제: 융합경영,2026-08-08 01:54:27.651385+00:00
705,1140,23,강사,,N/A,,연도: 2023.0 / 주제: 마케팅,2026-08-08 01:54:27.651385+00:00
706,1141,23,강사,,N/A,,"연도: 2020-2024, 2026 / 주제: 기업가정신",2026-08-08 01:54:27.651385+00:00
707,1142,23,강사,,N/A,,연도: 2019.0,2026-08-08 01:54:27.651385+00:00
708,1143,23,강사,,N/A,,연도: 2022.0 / 주제: 투자 유치,2026-08-08 01:54:27.651385+00:00
709,1144,23,강사,,N/A,,연도: 2021.0 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
710,1145,23,강사,,N/A,,연도: 2019-2026 / 주제: 스타트업 창업사례(대학원생),2026-08-08 01:54:27.651385+00:00
711,1146,23,강사,,N/A,,"연도: 2024, 2026 / 주제: 산학협력 사례",2026-08-08 01:54:27.651385+00:00
712,1147,23,강사,,N/A,,연도: 2020.0 / 주제: 라이프스타일 트렌드 분석을 통한 스타트업 전략,2026-08-08 01:54:27.651385+00:00
713,1148,23,강사,,N/A,,연도: 2021.0 / 주제: HR테크,2026-08-08 01:54:27.651385+00:00
714,1149,23,강사,,N/A,,연도: 2020-2022 / 주제: 융합경영,2026-08-08 01:54:27.651385+00:00
715,998,23,강사,,N/A,,연도: 2024-2026 / 주제: 기술경영,2026-08-08 01:54:27.651385+00:00
716,1150,23,강사,,N/A,,연도: 2021.0 / 주제: 투자,2026-08-08 01:54:27.651385+00:00
717,993,23,강사,,N/A,,연도: 2021-2025 / 주제: 브랜딩,2026-08-08 01:54:27.651385+00:00
718,1151,23,강사,,N/A,,"연도: 2021, 2023 / 주제: 글로벌 사업 전략",2026-08-08 01:54:27.651385+00:00
719,1152,23,강사,,N/A,,연도: 2022.0 / 주제: HR테크,2026-08-08 01:54:27.651385+00:00
720,938,23,강사,,N/A,,연도: 2024-2026 / 주제: 스타트업 창업사례(박사후연구원),2026-08-08 01:54:27.651385+00:00
721,1153,23,강사,,N/A,,연도: 2020-2026 / 주제: 특허 및 상표,2026-08-08 01:54:27.651385+00:00
722,1154,23,강사,,N/A,,연도: 2020-2022 / 주제: 기술사업화 또는 푸드테크,2026-08-08 01:54:27.651385+00:00
723,1155,23,강사,,N/A,,연도: 2020.0 / 주제: 스타트업 벨류에이션 사례 분석,2026-08-08 01:54:27.651385+00:00
724,1156,23,강사,,N/A,,연도: 2020-2026 / 주제: 투자 유치,2026-08-08 01:54:27.651385+00:00
725,1157,23,강사,,N/A,,연도: 2024-2026 / 주제: 글로벌 마케팅,2026-08-08 01:54:27.651385+00:00
726,1158,23,강사,,N/A,,연도: 2020.0 / 주제: M&A,2026-08-08 01:54:27.651385+00:00
727,917,23,강사,,N/A,,연도: 2021-2022 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
728,1159,23,강사,,N/A,,연도: 2019-2021 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
729,1160,23,강사,,N/A,,연도: 2020.0,2026-08-08 01:54:27.651385+00:00
730,1161,23,강사,,N/A,,연도: 2023-2025 / 주제: 스타트업 창업사례(학부졸업생),2026-08-08 01:54:27.651385+00:00
731,1162,23,강사,,N/A,,연도: 2019-2023 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
732,1163,23,강사,,N/A,,"연도: 2022, 2024-2026 / 주제: 스타트업 창업사례(교수)",2026-08-08 01:54:27.651385+00:00
733,1164,23,강사,,N/A,,연도: 2026.0 / 주제: 스타트업 창업사례(학부생),2026-08-08 01:54:27.651385+00:00
734,1165,23,강사,,N/A,,연도: 2026.0 / 주제: 브랜딩,2026-08-08 01:54:27.651385+00:00
735,1166,23,강사,,N/A,,연도: 주차 / 주제: 주제,2026-08-08 01:54:27.651385+00:00
736,1167,23,강사,,N/A,,연도: 1.0,2026-08-08 01:54:27.651385+00:00
737,1168,23,강사,,N/A,,연도: 1.0,2026-08-08 01:54:27.651385+00:00
738,1169,23,강사,,N/A,,연도: 2.0,2026-08-08 01:54:27.651385+00:00
739,1170,23,강사,,N/A,,연도: 2.0,2026-08-08 01:54:27.651385+00:00
740,1171,23,강사,,N/A,,연도: 3.0,2026-08-08 01:54:27.651385+00:00
745,1172,23,강사,,N/A,,연도: 1.0 / 주제: 푸드테크 사례,2026-08-08 01:54:27.651385+00:00
746,1173,23,강사,,N/A,,연도: 2.0 / 주제: 기업가정신,2026-08-08 01:54:27.651385+00:00
747,1174,23,강사,,N/A,,연도: 2.0 / 주제: 기술사업화 또는 푸드테크,2026-08-08 01:54:27.651385+00:00
752,1175,23,강사,,N/A,,연도: 4.0 / 주제: 특허,2026-08-08 01:54:27.651385+00:00
753,1176,23,강사,,N/A,,연도: 5.0 / 주제: 스타트업 비즈니스 모델링,2026-08-08 01:54:27.651385+00:00
758,1177,23,강사,,N/A,,연도: 6.0 / 주제: M&A,2026-08-08 01:54:27.651385+00:00
760,1178,23,강사,,N/A,,연도: 7.0,2026-08-08 01:54:27.651385+00:00
764,1179,23,강사,,N/A,,연도: 3.0 / 주제: 푸드테크,2026-08-08 01:54:27.651385+00:00
783,1180,23,강사,,N/A,,연도: 3.0 / 주제: 학부생 창업,2026-08-08 01:54:27.651385+00:00
784,1181,23,강사,,N/A,,연도: 4.0 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
785,1182,23,강사,,N/A,,연도: 4.0 / 주제: 기술사업화,2026-08-08 01:54:27.651385+00:00
789,1183,23,강사,,N/A,,연도: 7.0 / 주제: 투자 유치,2026-08-08 01:54:27.651385+00:00
791,1184,23,강사,,N/A,,연도: 8.0 / 주제: 브랜딩,2026-08-08 01:54:27.651385+00:00
792,1185,23,강사,,N/A,,연도: 9.0 / 주제: HR테크,2026-08-08 01:54:27.651385+00:00
797,1186,23,강사,,N/A,,연도: 3.0 / 주제: 스타트업 창업,2026-08-08 01:54:27.651385+00:00
802,1187,23,강사,,N/A,,연도: 6.0 / 주제: 글로벌 사업 전략,2026-08-08 01:54:27.651385+00:00
807,1188,23,강사,,N/A,,연도: 8.0 / 주제: 심의 및 허가,2026-08-08 01:54:27.651385+00:00
810,1189,23,강사,,N/A,,연도: 2.0 / 주제: 산학협력 사례,2026-08-08 01:54:27.651385+00:00
814,1190,23,강사,,N/A,,연도: 4.0 / 주제: 스타트업 창업사례(박사후연구원),2026-08-08 01:54:27.651385+00:00
818,1191,23,강사,,N/A,,연도: 6.0 / 주제: 마케팅,2026-08-08 01:54:27.651385+00:00
820,1192,23,강사,,N/A,,연도: 7.0 / 주제: 기술경영,2026-08-08 01:54:27.651385+00:00
835,1569,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
836,1570,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
837,1571,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
